2.000000000000000111e-01 4.000000000000000222e-01 6.000000000000000888e-01 8.000000000000000444e-01 1.000000000000000000e+00 1.200000000000000178e+00 1.400000000000000133e+00 1.600000000000000089e+00 1.800000000000000044e+00 2.000000000000000000e+00 2.200000000000000178e+00 2.400000000000000355e+00 2.600000000000000089e+00 2.800000000000000266e+00 3.000000000000000000e+00 3.200000000000000178e+00 3.400000000000000355e+00 3.600000000000000089e+00 3.800000000000000266e+00 4.000000000000000000e+00 4.200000000000000178e+00 4.400000000000000355e+00 4.600000000000000533e+00 4.800000000000000711e+00 5.000000000000000000e+00 5.200000000000000178e+00 5.400000000000000355e+00 5.600000000000000533e+00 5.800000000000000711e+00 6.000000000000000000e+00 6.200000000000000178e+00 6.400000000000000355e+00 6.600000000000000533e+00 6.800000000000000711e+00 7.000000000000000000e+00 7.200000000000000178e+00 7.400000000000000355e+00 7.600000000000000533e+00 7.800000000000000711e+00 8.000000000000000000e+00 8.200000000000001066e+00 8.400000000000000355e+00 8.599999999999999645e+00 8.800000000000000711e+00 9.000000000000000000e+00 9.200000000000001066e+00 9.400000000000000355e+00 9.600000000000001421e+00 9.800000000000000711e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.953888888888888786e+00 1.678888888888888875e+00 9.155555555555555669e-01 5.077777777777777724e-01 2.922222222222222165e-01 9.177777777777778034e-01 1.462222222222222312e+00 1.383888888888888946e+00 1.090555555555555500e+00 7.844444444444444997e-01 6.933333333333333570e-01 9.211111111111111027e-01 1.121111111111111169e+00 1.183888888888888991e+00 1.094999999999999973e+00 9.266666666666666385e-01 8.811111111111110672e-01 9.283333333333333437e-01 9.911111111111111649e-01 1.111111111111111160e+00 1.023333333333333428e+00 1.024999999999999911e+00 9.594444444444444331e-01 9.377777777777778212e-01 9.666666666666666741e-01 1.033888888888888857e+00 1.027222222222222259e+00 1.042777777777777803e+00 9.883333333333332860e-01 9.833333333333332815e-01 9.566666666666666652e-01 9.994444444444444686e-01 1.013333333333333419e+00 1.008333333333333304e+00 1.018888888888888955e+00 9.922222222222222276e-01 9.988888888888889372e-01 9.772222222222222143e-01 9.761111111111111516e-01 1.007222222222222241e+00 1.040555555555555456e+00 1.004444444444444473e+00 9.811111111111111560e-01 9.594444444444444331e-01 1.020555555555555660e+00
