2.000000000000000111e-01 4.000000000000000222e-01 6.000000000000000888e-01 8.000000000000000444e-01 1.000000000000000000e+00 1.200000000000000178e+00 1.400000000000000133e+00 1.600000000000000089e+00 1.800000000000000044e+00 2.000000000000000000e+00 2.200000000000000178e+00 2.400000000000000355e+00 2.600000000000000089e+00 2.800000000000000266e+00 3.000000000000000000e+00 3.200000000000000178e+00 3.400000000000000355e+00 3.600000000000000089e+00 3.800000000000000266e+00 4.000000000000000000e+00 4.200000000000000178e+00 4.400000000000000355e+00 4.600000000000000533e+00 4.800000000000000711e+00 5.000000000000000000e+00 5.200000000000000178e+00 5.400000000000000355e+00 5.600000000000000533e+00 5.800000000000000711e+00 6.000000000000000000e+00 6.200000000000000178e+00 6.400000000000000355e+00 6.600000000000000533e+00 6.800000000000000711e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.641624999999999890e+00 1.703624999999999945e+00 1.078875000000000028e+00 6.422499999999999876e-01 3.701249999999999818e-01 8.111249999999999849e-01 1.261749999999999927e+00 1.357999999999999874e+00 1.136624999999999996e+00 9.064999999999999725e-01 7.743749999999999245e-01 8.994999999999999662e-01 1.001875000000000071e+00 1.126125000000000043e+00 1.112125000000000030e+00 9.441249999999999920e-01 9.729999999999999760e-01 9.362500000000000266e-01 9.511249999999999982e-01 1.008874999999999966e+00 1.078875000000000028e+00 9.922499999999999654e-01 9.896249999999999769e-01 9.878749999999999476e-01 9.677499999999999991e-01 9.843750000000000000e-01 1.020249999999999879e+00 9.966249999999999831e-01 1.026375000000000037e+00 1.012375000000000025e+00
